Date,Month,Day,Year,Income,Electricity,Gas,Internet,Water,Food,Groceries,Rent,Transportation,Healthcare,Shopping,Entertainment,Dining Out,Subscription Services,Clothing,Electronics,Zakat,Investment,Emergency Fund,Retirement,Education,Travel,Gifts,Home Maintenance,Others,Total_Expenses,Savings_Rate
2023-10-30,10,30,2023,2667.48,72.47,57.83,68.45,45.07,426.95,309.55,766.34,120.26,89.17,177.74,112.86,134.34,24.03,81.91,41.52,224.26,304.23,231.96,470.39,120.98,344.23,54.66,110.67,111.52,4501.39,-0.6875065604990479
2023-11-04,11,4,2023,3195.98,79.89,51.6,60.82,40.84,444.75,342.63,936.2,143.34,109.03,174.18,106.24,120.85,29.15,93.15,44.91,198.39,251.94,234.49,436.96,130.14,275.08,45.14,86.47,97.06,4533.250000000001,-0.41842251828860033
2023-03-25,3,25,2023,2833.72,88.48,45.78,71.95,43.06,422.24,249.15,689.78,127.29,117.48,236.29,82.64,166.22,33.1,90.8,43.58,221.19,280.5,200.04,453.63,152.08,301.29,49.62,104.57,111.42,4382.179999999999,-0.5464407210310122
2023-07-02,7,2,2023,3346.8,75.3,47.76,52.54,47.12,436.05,349.31,838.51,178.17,110.66,239.37,86.49,140.53,30.27,107.58,43.88,239.29,330.88,188.11,374.43,143.36,330.81,42.07,100.5,112.47,4645.46,-0.38803035735628055
2023-04-19,4,19,2023,2601.03,83.87,49.67,62.07,43.16,476.18,329.36,907.04,176.03,111.23,204.6,98.31,139.33,28.43,116.0,40.73,175.05,308.51,161.37,426.33,142.35,280.65,54.99,80.3,92.61,4588.169999999999,-0.7639819609923756
2023-08-26,8,26,2023,2502.27,90.98,51.89,61.47,33.86,341.72,299.32,958.76,163.55,93.63,210.0,81.3,170.11,27.8,92.48,56.44,183.48,343.04,164.39,368.03,177.84,256.43,45.17,95.18,86.12,4452.990000000001,-0.7795801412317619
2023-06-24,6,24,2023,3419.68,95.4,59.5,56.73,39.97,438.18,288.82,648.37,137.11,87.39,167.45,85.5,151.5,31.19,84.0,42.27,237.97,332.16,185.46,339.8,154.58,309.87,41.58,81.96,92.46,4189.219999999999,-0.22503275160248898
2023-10-09,10,9,2023,3305.81,93.22,41.59,65.11,46.96,459.25,305.53,930.02,159.47,84.02,192.29,117.23,138.71,34.54,83.72,46.67,219.29,256.43,167.55,471.15,120.24,346.97,40.85,112.38,96.24,4629.429999999999,-0.40039203704992105
2023-02-24,2,24,2023,2717.14,82.91,51.22,67.06,33.31,346.94,317.82,822.08,172.0,105.23,161.35,88.74,162.49,26.03,118.29,57.28,200.77,358.76,160.42,403.68,136.4,335.36,55.53,87.5,101.9,4453.069999999999,-0.6388813237448195
2023-01-31,1,31,2023,2915.67,83.62,47.77,67.8,36.68,341.79,356.85,771.69,154.7,90.77,209.31,115.58,162.41,27.06,104.21,40.03,169.17,310.89,219.74,430.61,154.6,337.73,51.6,118.69,89.95,4493.25,-0.5410694625935033
2023-12-31,12,31,2023,2448.25,95.94,54.9,65.55,42.95,341.27,266.18,947.01,154.47,106.07,217.38,113.2,120.83,25.28,88.25,42.89,217.95,334.27,229.5,372.02,144.67,319.14,53.61,97.74,88.06,4539.13,-0.8540304298989074
2023-11-22,11,22,2023,2575.1,76.45,43.76,63.98,47.15,358.84,298.67,727.65,122.94,80.12,197.09,82.46,173.34,24.72,98.35,45.78,193.07,345.76,171.26,364.69,145.57,241.65,55.71,101.18,103.46,4163.650000000001,-0.616888664517883
2023-06-28,6,28,2023,2763.83,71.18,44.02,68.73,45.43,474.16,272.36,793.71,146.29,85.34,222.48,105.81,143.07,35.84,102.07,52.84,171.58,272.12,189.67,360.77,125.93,343.44,50.33,92.41,96.15,4365.73,-0.5795942586917429
2023-02-02,2,2,2023,3080.59,92.31,44.82,54.79,44.96,441.24,320.21,817.91,156.82,111.96,202.39,87.32,149.82,30.34,85.96,40.39,221.48,332.36,193.58,374.61,148.86,262.48,54.65,108.84,96.99,4475.09,-0.45267302692016786
2023-12-23,12,23,2023,3365.51,82.76,52.58,64.08,47.37,410.43,282.83,761.57,157.48,115.61,185.98,114.31,141.41,33.11,101.3,49.86,194.47,307.49,215.18,336.51,173.76,267.76,57.33,88.2,96.49,4337.869999999999,-0.2889190642725764
2023-02-07,2,7,2023,2523.14,95.67,50.97,65.24,35.53,354.33,284.51,651.72,120.7,103.5,169.62,91.22,155.32,29.4,88.36,46.82,178.94,254.25,224.43,446.58,152.21,315.49,55.22,81.77,107.56,4159.360000000001,-0.6484856171278648
2023-10-05,10,5,2023,2600.45,88.23,54.57,70.23,39.83,478.76,335.49,923.99,126.01,100.15,178.35,103.03,120.01,32.36,117.39,55.07,204.5,259.72,219.11,476.91,154.3,320.08,43.85,112.89,89.37,4704.200000000001,-0.8089945970889658
2023-01-24,1,24,2023,3278.93,70.27,44.18,51.18,39.37,425.87,267.08,683.04,127.07,116.49,176.33,105.09,172.81,27.6,107.47,43.08,165.06,348.14,197.9,321.22,142.47,303.96,53.69,115.72,84.34,4189.429999999999,-0.2776820487171119
2023-03-22,3,22,2023,2654.14,68.92,42.17,53.5,45.0,362.58,302.43,817.6,160.63,118.0,234.56,115.96,175.03,35.81,115.46,43.15,239.78,303.94,205.38,472.58,145.49,313.31,55.89,91.17,90.41,4608.750000000001,-0.7364381682955689
2023-04-20,4,20,2023,3511.46,89.55,56.71,52.71,36.73,443.61,295.78,669.13,154.88,111.86,170.14,82.15,164.22,30.4,114.29,51.2,191.57,317.96,217.0,450.67,123.17,261.58,57.52,111.96,89.62,4344.41,-0.23720902416658593
2023-01-26,1,26,2023,3010.1,83.42,57.69,53.8,40.84,374.26,304.51,723.09,139.92,85.45,174.26,97.11,171.01,26.46,112.11,44.41,210.9,302.15,209.99,331.43,163.26,305.61,54.75,92.87,86.59,4245.890000000001,-0.41054782233148446
2023-05-22,5,22,2023,3591.3,74.81,40.66,48.28,32.44,426.38,242.9,899.07,121.82,92.9,220.6,112.32,155.15,24.99,87.62,59.06,167.86,334.04,203.12,379.45,167.25,329.82,52.1,108.77,119.54,4500.950000000001,-0.25329267953108914
2023-06-10,6,10,2023,2854.85,67.69,58.29,63.49,44.04,361.73,250.2,900.09,156.02,103.06,198.14,99.65,174.62,24.92,87.03,55.26,200.11,334.6,185.13,395.02,150.43,296.08,40.88,81.95,106.48,4434.91,-0.5534651557875195
2023-05-06,5,6,2023,2853.47,84.37,41.77,65.37,36.4,343.99,285.33,679.34,144.78,111.91,200.93,119.63,142.17,24.59,92.41,43.4,206.15,327.55,204.2,326.3,148.19,288.81,44.81,104.08,104.57,4171.05,-0.4617465752224486
2023-08-24,8,24,2023,3141.71,89.17,40.34,62.99,42.18,470.18,350.96,699.13,123.87,90.71,163.76,84.9,143.5,34.02,84.97,51.12,202.34,240.6,210.05,361.39,171.42,261.29,58.97,99.94,117.24,4255.039999999999,-0.3543707089451283
2023-09-22,9,22,2023,2632.63,86.98,43.75,63.55,38.4,358.76,320.76,685.28,144.0,107.12,218.08,100.87,158.71,32.0,92.3,45.95,161.66,345.53,220.52,340.88,163.33,341.4,48.62,84.16,118.43,4321.04,-0.6413396489442116
2023-05-09,5,9,2023,2498.6,91.95,56.44,55.0,47.72,382.38,282.56,880.09,165.46,114.65,163.39,96.13,133.74,32.11,93.6,53.66,183.51,355.11,232.91,323.72,125.08,285.27,48.22,91.19,91.62,4385.509999999999,-0.7551869046666131
2023-10-22,10,22,2023,3551.97,80.97,58.33,48.54,35.61,337.43,268.97,863.17,151.12,113.22,182.03,109.02,128.06,31.32,107.89,53.47,187.19,274.76,211.13,478.9,137.48,264.56,44.32,118.79,112.96,4399.24,-0.23853523537642493
2023-04-10,4,10,2023,3394.23,72.25,46.3,65.01,38.32,355.5,256.97,672.7,125.67,103.99,202.1,108.85,167.24,30.53,104.26,43.97,207.47,315.7,175.84,354.69,144.3,278.76,44.51,115.3,114.19,4144.42,-0.22101920023098023
2023-02-09,2,9,2023,3547.45,93.38,52.24,60.12,44.13,372.39,286.72,787.75,150.04,96.29,204.2,114.56,173.51,24.13,87.39,56.41,239.78,243.53,168.54,444.58,126.72,255.35,51.94,116.97,89.78,4340.45,-0.22354085328898224
2023-07-13,7,13,2023,2800.62,84.38,49.95,65.5,45.17,415.37,355.24,930.54,175.0,115.29,214.41,95.67,156.58,28.15,115.44,41.53,208.3,337.02,229.67,422.29,154.5,253.06,45.84,89.25,101.2,4729.35,-0.688679649506181
2023-06-25,6,25,2023,3405.68,82.77,55.13,57.77,34.73,435.67,352.99,834.1,150.35,82.94,196.1,93.41,145.1,25.11,117.35,53.91,228.58,275.27,201.57,385.16,164.83,339.55,52.61,111.12,93.5,4569.619999999999,-0.3417643466209389
2023-09-10,9,10,2023,3522.71,77.72,59.33,65.85,40.31,335.36,329.56,776.49,170.79,117.55,235.51,114.99,123.32,34.62,94.45,47.96,208.59,338.18,221.02,381.81,161.09,248.72,58.81,88.51,118.11,4448.650000000001,-0.2628487726778533
2023-04-22,4,22,2023,2704.83,74.9,41.04,58.32,40.8,389.8,253.05,840.44,149.12,110.52,211.53,85.7,132.65,30.29,90.55,54.99,163.23,269.05,231.71,320.79,151.67,293.69,43.88,91.94,99.08,4228.740000000001,-0.5634032453056202
2023-12-08,12,8,2023,3495.27,87.57,50.57,57.78,35.39,423.22,313.74,679.72,126.15,94.82,215.29,80.72,169.34,30.09,119.73,51.62,165.19,274.72,205.93,469.59,162.88,294.37,45.1,112.29,96.11,4361.93,-0.2479522325886127
2023-11-03,11,3,2023,3247.39,83.96,52.52,66.4,41.16,380.14,333.66,734.85,153.16,104.19,208.02,109.19,160.7,35.77,98.25,57.78,183.64,304.23,189.29,381.46,177.12,269.78,46.61,84.12,80.85,4336.85,-0.3354878841161673
2023-09-14,9,14,2023,3464.81,82.22,55.85,68.56,47.25,462.49,253.0,908.54,168.42,88.92,222.44,111.05,145.79,30.77,118.43,41.1,209.78,242.76,204.63,344.8,158.41,294.86,48.35,115.66,105.68,4529.76,-0.30736173123490185
2023-03-31,3,31,2023,3299.13,73.9,58.86,65.39,40.32,355.26,320.42,832.77,141.71,89.76,236.01,85.54,173.82,33.08,113.44,59.62,226.24,347.67,236.8,461.97,127.07,257.09,53.9,104.4,93.65,4588.69,-0.39087880744317427
2023-10-09,10,9,2023,3365.5,89.09,48.12,66.31,40.71,343.46,319.31,669.92,153.04,102.92,187.58,105.21,175.41,26.6,102.47,56.17,167.86,339.67,230.58,442.64,168.43,277.64,46.74,116.95,84.81,4361.639999999999,-0.29598573763185243
2023-04-09,4,9,2023,3332.66,76.76,42.98,62.1,44.37,455.96,272.63,927.68,171.28,113.3,173.14,110.09,120.06,32.01,100.56,52.01,232.59,286.71,239.88,338.69,178.78,286.46,44.04,83.25,87.73,4533.06,-0.3601927589373055
2023-11-10,11,10,2023,2801.81,95.02,57.09,49.15,33.06,404.45,313.45,729.36,137.58,104.26,228.63,92.86,147.19,33.28,114.52,50.44,229.75,353.93,211.37,420.32,123.02,284.2,52.75,90.8,115.83,4472.31,-0.5962217280971945
2023-08-14,8,14,2023,2931.23,73.01,43.25,65.14,39.18,342.36,288.39,916.17,160.28,103.85,187.56,102.22,125.52,34.47,109.0,56.52,233.83,350.77,238.56,410.47,175.95,248.02,55.55,80.91,117.46,4558.44,-0.5551287343538377
2023-12-12,12,12,2023,3040.24,66.15,43.91,52.86,35.71,469.96,354.5,740.54,162.9,86.85,187.58,118.44,126.52,30.54,83.17,40.21,227.96,347.89,173.14,336.27,156.18,240.06,42.25,110.01,89.52,4323.120000000001,-0.421966686840513
2023-09-20,9,20,2023,3575.45,74.17,49.35,61.11,47.62,380.16,262.85,783.2,173.48,101.81,184.57,103.7,163.56,26.02,103.15,40.96,229.13,275.28,163.44,450.79,145.87,274.17,41.06,98.07,107.28,4340.799999999999,-0.2140569718496971
2023-02-22,2,22,2023,2878.03,81.09,58.55,69.72,43.85,399.95,301.61,932.85,124.51,113.36,211.12,115.13,173.66,31.07,113.09,42.05,175.47,302.33,237.89,347.46,152.77,328.15,49.83,109.25,104.26,4619.0199999999995,-0.6049242016240273
2023-04-30,4,30,2023,3309.45,91.73,44.63,67.74,35.89,338.4,301.84,813.92,179.75,96.34,187.08,102.9,146.98,32.87,99.71,54.06,203.57,316.4,192.22,468.34,127.14,297.4,41.22,114.44,99.86,4454.429999999999,-0.3459728957983954
2023-07-27,7,27,2023,3021.93,89.84,57.2,48.37,44.23,380.18,257.24,850.85,130.26,88.96,187.94,106.96,125.17,28.72,114.94,47.32,222.18,304.69,195.78,336.78,135.89,308.33,54.65,100.91,110.8,4328.1900000000005,-0.43226017809810313
2023-03-31,3,31,2023,2487.3,82.26,46.55,57.55,39.31,415.07,244.73,829.0,166.35,90.74,194.4,104.36,137.33,30.56,80.65,43.17,231.37,244.53,186.47,325.43,156.31,327.56,53.25,101.69,119.0,4307.639999999999,-0.7318538173923528
2023-11-03,11,3,2023,3260.1,72.02,59.38,63.56,36.77,416.9,341.54,835.11,153.21,82.64,166.72,93.87,157.56,30.09,118.5,55.02,162.86,318.58,167.33,467.78,134.12,305.28,48.95,99.1,101.57,4488.459999999999,-0.3767859881598722
2023-12-03,12,3,2023,2624.11,93.88,49.04,57.13,33.25,418.24,326.33,852.38,147.68,104.42,199.4,101.68,171.42,30.9,97.46,49.94,227.64,340.45,170.36,402.58,131.77,359.3,40.76,105.73,92.73,4604.469999999999,-0.7546787291691275
2023-09-26,9,26,2023,2400.79,84.59,53.65,67.02,37.9,431.28,345.96,852.34,172.07,110.22,191.21,109.11,139.91,29.48,81.53,53.46,173.43,347.97,174.07,439.44,171.15,272.2,43.65,100.94,98.43,4581.01,-0.9081260751669243
2023-07-21,7,21,2023,2635.33,75.3,56.3,55.06,42.21,421.43,255.97,810.46,154.56,90.77,191.31,114.65,171.98,26.33,118.42,58.48,234.76,280.82,173.15,332.74,160.83,279.35,50.66,93.52,119.58,4368.64,-0.6577202855050412
2023-09-05,9,5,2023,2613.48,94.24,47.78,71.25,34.75,471.37,266.6,862.27,140.6,104.32,214.91,84.09,171.63,35.27,84.25,54.21,189.54,243.08,211.67,403.03,177.38,353.95,51.17,80.63,92.82,4540.8099999999995,-0.737457336578049
2023-09-07,9,7,2023,3327.6,73.19,45.23,48.18,36.91,419.71,345.33,926.04,169.46,82.98,226.59,116.56,155.94,25.98,87.97,56.66,186.69,268.32,223.48,333.76,141.85,287.34,41.76,91.75,84.3,4475.98,-0.34510758504627953
2023-06-17,6,17,2023,2642.76,70.93,43.47,62.87,35.43,387.12,327.34,944.2,125.84,111.95,195.79,92.69,120.96,31.45,118.11,42.99,229.14,336.29,182.68,443.16,125.23,333.16,43.55,95.32,101.17,4600.839999999999,-0.7409223690384291
2023-03-04,3,4,2023,3235.29,80.76,51.23,62.52,45.36,441.24,240.81,755.52,134.1,100.57,204.62,110.68,144.13,34.68,117.41,51.15,233.03,333.1,193.29,472.89,171.84,310.03,48.31,110.17,101.56,4549.000000000001,-0.40605633498079025
2023-05-24,5,24,2023,2758.38,69.36,49.85,56.11,37.4,438.53,320.32,813.23,140.37,103.53,237.16,111.86,139.04,32.55,104.55,43.56,170.31,354.96,232.84,474.82,168.75,291.37,46.65,85.45,114.04,4636.61,-0.6809177850767477
2023-01-21,1,21,2023,2451.45,89.65,47.45,53.51,42.36,357.13,355.02,681.96,172.64,115.32,226.17,111.97,172.11,24.83,80.22,46.8,162.7,264.49,210.64,408.89,130.93,252.04,46.07,114.04,100.99,4267.9299999999985,-0.7409818678741148
2023-07-16,7,16,2023,2862.99,83.84,54.33,51.46,47.41,430.46,352.4,775.38,173.93,111.55,217.55,91.71,144.8,32.96,85.19,56.92,238.78,324.44,233.54,366.07,176.98,248.35,44.37,112.54,108.3,4563.260000000001,-0.5938791263678886
2023-02-24,2,24,2023,3284.46,70.09,41.26,52.8,34.29,454.59,240.85,737.56,125.56,95.09,160.65,83.59,134.68,27.15,86.41,54.35,197.05,242.91,173.2,395.47,151.12,250.45,49.12,111.48,115.99,4085.7099999999987,-0.24395182160842227
2023-09-03,9,3,2023,2957.11,72.33,59.47,61.49,36.25,341.71,258.57,822.79,121.96,85.7,167.22,112.67,171.29,32.9,95.3,53.15,179.29,252.27,164.25,459.04,163.1,355.24,52.91,87.02,98.29,4304.21,-0.45554612442553705
2023-04-21,4,21,2023,2637.99,89.19,54.57,70.22,42.49,474.66,354.8,936.35,139.55,86.9,206.13,102.67,156.89,32.89,115.26,59.11,218.62,335.93,212.58,413.63,158.42,268.35,51.01,89.46,86.66,4756.340000000001,-0.8030166907380246
2023-12-01,12,1,2023,2836.43,94.85,55.79,68.54,40.64,371.23,352.76,725.37,127.33,108.99,197.04,109.75,149.59,25.94,95.72,44.94,161.56,279.91,229.23,412.42,177.18,299.77,54.31,84.66,115.73,4383.249999999999,-0.5453404455600876
2023-11-06,11,6,2023,3389.84,91.54,48.78,52.48,34.79,331.18,246.65,718.88,174.06,98.74,202.16,99.91,126.75,29.88,115.82,46.54,206.37,307.0,233.2,358.88,128.95,337.48,55.05,83.94,111.73,4240.759999999999,-0.2510206971420477
2023-07-23,7,23,2023,3275.04,87.24,41.09,52.52,32.6,327.11,331.32,796.46,168.65,107.44,197.25,100.14,171.82,29.26,107.34,53.87,217.76,345.42,213.39,377.18,134.21,304.2,58.49,111.95,116.9,4483.61,-0.3690245004641164
2023-01-21,1,21,2023,2642.39,72.9,46.04,70.14,42.33,450.35,342.62,823.63,126.57,82.66,226.81,86.52,132.6,32.74,115.94,57.35,161.83,257.91,206.18,444.68,163.79,310.43,46.96,80.96,92.11,4474.049999999999,-0.6931830653310069
2023-09-02,9,2,2023,2732.62,91.77,50.23,49.36,45.17,465.86,309.19,957.5,124.96,107.47,199.99,104.35,126.91,28.77,105.33,54.64,169.24,258.89,229.34,467.84,177.61,289.21,55.05,85.59,84.61,4638.88,-0.6975942502067614
2023-12-11,12,11,2023,2507.08,67.61,48.05,51.11,34.89,339.35,326.6,782.88,163.38,106.47,234.04,110.4,175.94,26.38,104.92,54.59,162.96,308.63,194.52,373.97,152.17,319.24,49.11,115.07,112.45,4414.73,-0.7609051167094786
2023-09-24,9,24,2023,2524.36,88.46,45.64,50.41,36.55,446.37,321.97,840.11,128.44,93.49,160.7,106.6,178.92,25.8,91.47,42.58,227.2,310.97,216.05,378.68,178.06,326.59,56.79,82.64,109.68,4544.17,-0.8001275570837756
2023-12-02,12,2,2023,2401.48,93.78,54.31,61.65,37.52,444.68,310.02,903.52,166.58,89.15,196.3,85.68,131.45,35.22,101.99,50.79,190.99,331.51,170.43,455.41,135.56,248.99,54.85,86.25,85.63,4522.259999999999,-0.8831137465229772
2023-09-04,9,4,2023,3516.22,77.52,47.24,51.89,35.69,399.18,247.24,831.7,123.69,108.75,237.12,97.25,171.72,24.27,89.13,42.53,182.51,318.01,232.09,374.78,135.66,343.69,56.56,107.38,105.68,4441.280000000001,-0.26308365233119685
2023-04-24,4,24,2023,3241.44,91.73,40.65,49.41,32.27,378.11,348.61,946.11,153.87,110.74,196.12,96.93,167.21,31.47,94.84,51.8,222.27,281.76,182.8,454.96,176.75,270.15,56.83,85.47,112.4,4633.259999999999,-0.4293832370798161
2023-08-25,8,25,2023,2921.02,67.54,51.1,66.46,44.76,402.27,244.65,648.53,174.69,111.7,204.31,84.02,143.92,33.16,83.6,43.24,201.3,305.32,201.35,449.97,160.21,293.73,42.96,81.22,108.79,4248.8,-0.45456039328727643
2023-06-25,6,25,2023,3245.16,78.83,43.91,49.02,39.25,359.44,295.43,713.34,124.78,81.91,229.62,94.44,151.84,27.31,92.01,56.02,174.0,324.49,161.98,410.42,130.9,303.8,50.56,94.21,97.04,4184.550000000001,-0.28947417076507825
2023-08-08,8,8,2023,3115.39,79.88,44.09,61.47,37.34,479.96,336.44,888.64,156.42,86.26,224.79,117.55,175.32,34.06,115.59,48.74,171.91,282.39,165.13,358.49,128.29,342.45,40.38,82.3,90.64,4548.530000000001,-0.4600194518182317
2023-08-01,8,1,2023,2910.68,73.94,46.61,62.14,44.08,447.22,246.07,828.32,159.99,84.97,180.19,80.79,159.31,31.03,101.76,58.83,165.44,325.79,220.58,457.27,157.86,272.35,40.06,89.97,119.9,4454.470000000001,-0.5303880880069267
2023-02-03,2,3,2023,2780.0,69.51,45.11,62.61,32.61,414.34,317.59,831.34,149.81,116.5,222.67,101.17,149.57,26.68,82.6,49.26,195.12,254.43,193.17,416.48,164.99,252.25,58.16,118.22,85.94,4410.13,-0.5863776978417267
2023-09-06,9,6,2023,2743.99,65.57,49.6,54.39,35.73,347.87,278.68,698.56,164.22,118.68,213.58,103.8,154.97,34.94,119.83,48.92,161.17,325.38,232.89,346.42,145.85,358.57,53.21,81.05,98.69,4292.57,-0.5643533686347254
2023-09-21,9,21,2023,2952.89,92.93,56.89,50.54,38.57,454.56,319.29,850.96,157.85,106.42,180.76,113.98,174.12,30.55,118.93,41.67,189.55,324.22,209.22,402.07,150.27,359.17,51.69,116.03,115.9,4706.1399999999985,-0.5937403696040147
2023-02-12,2,12,2023,3571.21,94.8,54.62,60.9,42.02,474.33,351.34,802.63,168.92,114.06,237.64,117.12,173.65,27.65,85.53,55.16,196.1,345.62,188.48,402.1,175.63,308.53,48.81,100.27,97.51,4723.42,-0.3226385454789833
2023-01-06,1,6,2023,3046.92,65.97,40.51,60.96,38.7,371.23,319.99,905.22,130.79,87.56,205.07,91.98,144.19,33.18,106.72,58.68,200.87,299.96,225.37,363.27,129.92,320.45,51.19,100.19,98.53,4450.499999999998,-0.46065535032097926
2023-07-20,7,20,2023,3094.32,95.97,58.6,59.45,42.17,362.74,310.66,713.39,127.07,116.19,167.07,103.24,126.75,29.13,99.77,51.04,179.85,298.5,213.94,449.36,153.19,266.9,54.46,94.16,111.16,4284.76,-0.38471780552754725
2023-08-24,8,24,2023,3097.24,91.49,53.17,63.39,34.91,422.4,346.17,936.39,162.12,91.32,208.79,95.35,134.92,27.18,104.47,40.51,196.24,277.49,165.18,321.86,153.65,252.27,42.85,119.25,94.22,4435.59,-0.4321105242086504
2023-05-05,5,5,2023,3390.62,77.01,50.85,51.0,40.04,411.82,334.72,711.04,152.08,101.31,200.14,104.56,172.82,25.65,90.34,49.59,239.25,330.35,195.61,412.12,145.49,314.79,41.27,92.0,88.58,4432.43,-0.30726238858969757
2023-02-27,2,27,2023,3103.8,88.21,54.5,56.59,44.09,415.95,337.78,959.55,172.39,108.59,168.64,88.53,163.18,34.73,93.67,59.62,163.5,270.54,204.5,335.1,139.95,339.61,40.44,86.62,116.26,4542.539999999999,-0.46354146530059886
2023-05-23,5,23,2023,3300.57,79.86,45.24,62.79,38.86,424.05,344.77,863.04,136.42,111.51,193.31,113.81,148.2,32.88,115.86,58.63,165.23,301.89,216.02,415.13,154.39,305.59,40.84,101.64,116.3,4586.26,-0.38953574685584613
2023-01-02,1,2,2023,3439.56,78.78,51.02,50.33,33.27,363.34,302.04,958.49,167.24,113.59,209.8,116.76,157.6,35.37,101.84,52.33,203.07,336.57,179.92,476.04,143.75,314.23,48.81,117.21,95.25,4706.6500000000015,-0.368387235576644
2023-06-09,6,9,2023,3226.43,91.74,46.55,62.12,47.66,448.57,245.92,679.72,128.09,103.96,174.45,113.79,166.86,35.94,89.86,58.57,231.13,245.34,169.07,395.92,145.35,327.38,44.54,103.84,110.11,4266.4800000000005,-0.32235318912854166
2023-10-12,10,12,2023,3369.0,70.63,46.29,57.86,43.35,340.12,301.76,723.17,142.34,82.23,198.84,81.97,155.65,31.82,92.05,42.72,202.43,309.64,174.31,366.93,142.58,285.01,57.3,111.42,109.62,4170.039999999999,-0.23776788364499823
2023-10-13,10,13,2023,3136.07,77.8,48.21,55.84,38.97,345.89,338.42,938.05,138.88,114.61,199.2,97.72,152.25,24.35,98.02,59.06,221.44,355.77,175.38,401.03,156.52,291.02,44.85,111.29,90.32,4574.889999999999,-0.45879715695121576
2023-07-27,7,27,2023,3451.06,89.06,57.09,52.42,38.7,432.1,246.5,766.88,140.04,104.33,178.31,82.15,161.69,32.1,86.41,43.73,173.99,275.29,237.06,447.71,145.69,345.76,53.88,98.96,96.05,4385.900000000001,-0.2708848875417989
2023-06-11,6,11,2023,3135.93,76.48,42.07,52.25,43.35,335.99,284.7,951.17,150.2,118.26,202.67,100.68,143.29,24.72,110.42,59.59,161.2,296.95,201.3,383.37,162.66,359.0,42.56,114.98,86.92,4504.78,-0.436505279135695
2023-11-01,11,1,2023,3458.97,75.47,58.61,69.53,46.9,363.71,256.19,869.85,167.55,114.11,211.09,97.0,128.84,25.33,86.58,44.08,180.1,328.25,230.76,374.74,145.81,323.57,54.59,114.66,101.29,4468.61,-0.29189036042521327
2023-08-25,8,25,2023,3064.93,95.16,52.71,56.84,36.24,402.25,277.17,679.49,153.45,110.05,200.28,115.15,141.72,33.03,118.0,40.94,214.07,291.51,184.44,378.79,159.13,280.62,42.91,87.87,115.2,4267.02,-0.3922079786487785
2023-02-27,2,27,2023,2567.93,70.19,58.69,71.63,36.57,405.96,331.84,873.91,149.48,117.6,218.68,119.33,147.05,34.81,95.93,44.13,213.16,317.41,214.28,346.62,130.18,263.0,56.65,101.56,107.4,4526.059999999999,-0.7625324677853363
2023-02-07,2,7,2023,3477.29,75.32,40.25,61.03,44.82,330.76,334.08,947.94,169.6,90.2,217.18,87.77,143.2,35.93,119.15,46.5,203.63,339.57,181.34,463.01,139.86,267.54,46.11,81.43,116.83,4583.05,-0.3179947602874653
2023-12-25,12,25,2023,3345.41,87.69,50.29,65.16,38.34,395.87,274.39,929.6,170.55,93.81,173.78,90.16,175.01,35.47,90.47,48.55,226.07,265.23,202.81,377.86,123.96,312.33,44.35,108.18,102.1,4482.030000000002,-0.3397550673908435
2023-01-08,1,8,2023,3170.14,84.83,58.21,65.42,37.13,422.98,254.8,811.72,177.62,100.5,180.44,101.55,143.16,31.47,103.17,59.76,202.22,333.17,230.78,442.29,155.93,276.73,59.71,99.25,108.12,4540.96,-0.43241623398335727
2023-09-03,9,3,2023,2525.58,90.87,53.62,54.09,35.72,449.64,343.42,955.68,152.43,118.54,216.84,87.0,127.93,26.44,102.27,44.53,195.96,302.58,179.06,446.78,129.06,253.53,52.92,101.99,81.2,4602.099999999999,-0.8221952977137923
2023-03-22,3,22,2023,3532.44,82.13,59.67,60.41,40.23,327.9,309.37,935.72,130.07,84.85,225.3,80.6,133.8,34.67,80.65,53.83,190.88,292.08,169.17,465.61,150.48,315.77,53.43,102.32,112.08,4491.02,-0.27136483563768965
2023-09-04,9,4,2023,3257.84,67.89,50.95,67.63,35.03,381.39,251.15,659.75,163.47,115.91,183.15,92.77,134.64,35.32,103.59,55.1,222.89,273.16,222.64,442.63,153.02,256.59,46.3,96.35,119.3,4230.620000000001,-0.29859661616285654
